exercise,wrist_left_x,wrist_left_y,wrist_right_x,wrist_right_y,elbow_left_x,elbow_left_y,elbow_right_x,elbow_right_y,shoulder_left_x,shoulder_left_y,shoulder_right_x,shoulder_right_y,hip_left_x,hip_left_y,hip_right_x,hip_right_y,knee_left_x,knee_left_y,knee_right_x,knee_right_y,ankle_left_x,ankle_left_y,ankle_right_x,ankle_right_y
squats,0.710911691,0.461157739,0.629210651,0.463875651,0.742990792,0.451645404,0.585879922,0.458782017,0.707380414,0.349475801,0.616641164,0.349617928,0.686558723,0.561081469,0.632348597,0.557756662,0.710017145,0.721679151,0.613569558,0.725536823,0.717570484,0.869832575,0.601475418,0.881194472
squats,0.703328669,0.452982128,0.635808885,0.459228128,0.742279649,0.457613081,0.58661139,0.468875378,0.707672298,0.357725859,0.617728889,0.360426933,0.686508596,0.565477312,0.632307947,0.563371062,0.710514426,0.72221899,0.613153279,0.727277696,0.717572868,0.870055974,0.601477444,0.881188571
squats,0.699333608,0.450850278,0.641876221,0.453213334,0.741917908,0.462978244,0.588314772,0.476977766,0.707782745,0.36728394,0.618535221,0.370964289,0.686473012,0.569437027,0.632293046,0.568012059,0.711156845,0.725465894,0.612304091,0.730767906,0.717518747,0.871113002,0.601406872,0.881074965
squats,0.696316659,0.449529707,0.643155217,0.454448491,0.741565168,0.470224053,0.589774489,0.483087778,0.708162367,0.376920998,0.61973834,0.378559351,0.686360776,0.573299348,0.632267296,0.571210265,0.711196542,0.72552669,0.612041175,0.732114792,0.717477262,0.871295571,0.601391852,0.881427824
squats,0.694200397,0.446688116,0.647061288,0.45329538,0.741435468,0.474438488,0.591325521,0.485021979,0.7078228,0.38685891,0.621035159,0.386831552,0.686077297,0.580051124,0.632251918,0.578410029,0.711774886,0.726899505,0.611629725,0.733584404,0.717199266,0.871192634,0.601393402,0.881875396
squats,0.69075495,0.446787268,0.651346028,0.453168869,0.741644263,0.481800228,0.593647838,0.491350234,0.707019269,0.396357328,0.622066498,0.396068215,0.68573159,0.585506678,0.632232785,0.583827078,0.712173343,0.726897597,0.611374617,0.733977675,0.717176139,0.871277392,0.600892186,0.883310854
squats,0.690066099,0.449899793,0.652901649,0.456133246,0.741730154,0.490408391,0.595253706,0.498374879,0.706982374,0.406903654,0.623355508,0.405384213,0.68502152,0.589682877,0.632206976,0.587380946,0.712811053,0.727660179,0.611051977,0.734855413,0.717296481,0.871276498,0.600743353,0.883290052
squats,0.689071894,0.452429175,0.654727399,0.45840171,0.741548181,0.497052163,0.596729398,0.503630877,0.706944823,0.416660398,0.623449028,0.414564133,0.684560478,0.596248269,0.632158697,0.592947364,0.713422179,0.728203237,0.610074222,0.734749556,0.717298746,0.871194243,0.600645423,0.88396734
squats,0.686792135,0.45381996,0.655594826,0.459025949,0.741491377,0.504232287,0.597593129,0.511713743,0.706430733,0.424288005,0.623636961,0.424392223,0.684100688,0.599335015,0.632103086,0.596106112,0.714113951,0.728590906,0.609256089,0.735794187,0.717261314,0.87115562,0.600653231,0.883803546
squats,0.686385393,0.456359833,0.657081068,0.462684542,0.741401374,0.51252228,0.598255575,0.517545164,0.705803931,0.434241652,0.623451889,0.433019251,0.683751285,0.605004907,0.632087469,0.601654768,0.714549601,0.728624523,0.608742118,0.735515952,0.717182577,0.871589124,0.600422502,0.884591401
squats,0.685139716,0.463265747,0.657987714,0.46912396,0.741359532,0.518261194,0.599226356,0.523677826,0.705614924,0.443270117,0.623330295,0.44158259,0.683696151,0.608880043,0.63209331,0.605784893,0.715059459,0.728675485,0.608621001,0.735338449,0.716997027,0.871607006,0.600423217,0.884283066
squats,0.684500873,0.470905036,0.657136023,0.475707442,0.741347551,0.523747742,0.599695742,0.530010104,0.704935014,0.449444085,0.623324811,0.448354304,0.683166802,0.612236798,0.631827176,0.608717084,0.715833247,0.730657637,0.608455122,0.735236645,0.716781557,0.87239033,0.600581884,0.882428765
squats,0.684281647,0.477866888,0.657331705,0.481648713,0.741330028,0.529696405,0.599758923,0.536437929,0.70495522,0.457107455,0.623309374,0.455301374,0.68288523,0.616844535,0.631790757,0.612227201,0.715825737,0.730551422,0.608451903,0.735085964,0.716431499,0.872512162,0.600681961,0.881977081
squats,0.683320284,0.482362658,0.656931221,0.487534642,0.741146386,0.535188317,0.59977591,0.543864012,0.704940617,0.463187307,0.623421967,0.462921023,0.68234545,0.622447789,0.631651103,0.617924988,0.716163814,0.730970442,0.608302116,0.73613584,0.716323674,0.87233144,0.600681245,0.881894052
squats,0.68373704,0.486215144,0.657294035,0.492552817,0.740712225,0.539495111,0.59976387,0.549865901,0.703858495,0.467406809,0.62340796,0.469881326,0.6819399,0.626283169,0.63164705,0.622226894,0.716329634,0.731232107,0.608102977,0.73723799,0.716178775,0.872373283,0.600671828,0.881913424
squats,0.683288515,0.489148617,0.658009648,0.496275902,0.739954352,0.541939199,0.599933803,0.552468479,0.703911424,0.470973551,0.624014735,0.471623272,0.681804955,0.62682277,0.631648302,0.623357296,0.716541946,0.731883824,0.608086228,0.737351656,0.716179967,0.871357679,0.600676298,0.882078469
squats,0.68265444,0.491993487,0.657537699,0.49974519,0.739142656,0.543056905,0.599848032,0.555550277,0.703953981,0.475053638,0.624232829,0.472929657,0.681537032,0.629489243,0.631624162,0.626181543,0.716722548,0.732492387,0.607656121,0.738736808,0.71618557,0.871252894,0.600667715,0.88167125
squats,0.682277679,0.494079411,0.65714401,0.502059281,0.738553345,0.544414222,0.599303007,0.55833143,0.703976691,0.476522326,0.624274254,0.475497484,0.681386054,0.630956888,0.631620526,0.628038049,0.716755807,0.732810795,0.607095897,0.73922199,0.71620065,0.871250451,0.600728035,0.880849361
squats,0.681962192,0.493519932,0.656887293,0.503496408,0.738262951,0.544032574,0.598328471,0.558526278,0.704191506,0.476916283,0.624462247,0.475390345,0.681392729,0.630362451,0.631653905,0.627701521,0.716703176,0.732738137,0.607062578,0.73915118,0.716197789,0.871164143,0.600753784,0.882378578
squats,0.680964887,0.49202317,0.656713903,0.50282234,0.737842321,0.542013228,0.59741044,0.557322443,0.704467535,0.473476291,0.624477029,0.473275244,0.681401789,0.628964543,0.63165164,0.626468539,0.716681242,0.73270613,0.606954753,0.739272773,0.716194093,0.871167898,0.600751877,0.882147729
squats,0.680467606,0.491018623,0.6564821,0.501607835,0.737873375,0.539901912,0.59634757,0.555425882,0.70446986,0.469923079,0.624375641,0.469989359,0.681424439,0.627824485,0.631519735,0.625954866,0.716623008,0.731795847,0.606967926,0.739235401,0.716208398,0.871152222,0.600459218,0.882416129
squats,0.680704653,0.490371943,0.65577805,0.500411987,0.737935305,0.539307117,0.595627725,0.553445935,0.704658508,0.464474887,0.624395609,0.466330051,0.681449234,0.622463226,0.631480932,0.618930876,0.716611207,0.730658948,0.6069749,0.738581538,0.71620363,0.871422708,0.60038197,0.883010328
squats,0.681970894,0.490628719,0.653762519,0.499677688,0.738043189,0.53486985,0.595646262,0.546575189,0.704663455,0.453060091,0.623895645,0.454558134,0.681597471,0.611810923,0.631485701,0.608752608,0.716485083,0.730197072,0.606996298,0.737195611,0.716246545,0.871272266,0.600254118,0.882988811
squats,0.683918536,0.491929054,0.650056422,0.499164671,0.738298059,0.526533246,0.595625341,0.534246385,0.704838514,0.440029204,0.622926652,0.442930609,0.681713045,0.603671193,0.631351411,0.600477576,0.71630311,0.728592277,0.607053101,0.736390769,0.716249645,0.870203674,0.600259125,0.882064581
squats,0.686575949,0.496308327,0.645721972,0.500144064,0.738606691,0.51739794,0.595352232,0.524366379,0.70594883,0.428447455,0.62287879,0.429005951,0.681793571,0.595744193,0.630763292,0.592583239,0.715750337,0.727093875,0.607064486,0.73437506,0.716246784,0.869054139,0.600061834,0.882443547
squats,0.692073286,0.503907084,0.641693771,0.503498912,0.738502622,0.508910179,0.59479183,0.512408495,0.706770003,0.416417122,0.622780263,0.41559273,0.681843221,0.588558376,0.630500436,0.585092843,0.715539277,0.727088451,0.607070804,0.733778298,0.716433406,0.868223727,0.599819422,0.882442951
squats,0.700583875,0.507359028,0.633427083,0.505023062,0.738441408,0.496954978,0.594702065,0.49745205,0.706907511,0.404133201,0.622572124,0.403314322,0.681887686,0.583446562,0.630505741,0.580625415,0.715228081,0.727143943,0.606981099,0.733566642,0.716206908,0.86817205,0.599784315,0.882230937
squats,0.706533015,0.513226151,0.627207637,0.511677504,0.736033142,0.486390352,0.5946697,0.481670111,0.707227767,0.391739398,0.622244716,0.39094916,0.682305217,0.578903735,0.630449295,0.574009538,0.714312375,0.727627754,0.607043505,0.732918143,0.716204464,0.868204057,0.599762261,0.882698774
squats,0.713121414,0.524332643,0.622892201,0.519175768,0.733350933,0.474593848,0.594706774,0.469878346,0.707597613,0.380957276,0.621365726,0.378106356,0.682572663,0.573215365,0.630361676,0.56757617,0.713371158,0.726949394,0.607251406,0.729498625,0.716192484,0.867461264,0.599768519,0.881931186
squats,0.71736145,0.52939719,0.618224978,0.526567519,0.731168568,0.468871266,0.595124543,0.46107015,0.707616687,0.370255947,0.620912731,0.365517139,0.682658076,0.567859411,0.630196214,0.564070702,0.712840617,0.726887107,0.607567668,0.728774846,0.716192603,0.868792295,0.600042045,0.881379366
squats,0.723997235,0.53032583,0.612454712,0.529227614,0.728314936,0.457330495,0.596441329,0.45391646,0.707069814,0.357477337,0.620321274,0.354063421,0.682764888,0.560299456,0.630158126,0.557021797,0.711895108,0.726910651,0.608393848,0.728585184,0.716164649,0.868974686,0.600340426,0.88002646
squats,0.726457059,0.531374872,0.606067717,0.529016674,0.726529539,0.44692421,0.596912205,0.445262581,0.70633167,0.345996618,0.619230628,0.343397707,0.682948828,0.555913091,0.630236387,0.552996695,0.709893286,0.726234257,0.609398127,0.728391647,0.716080725,0.868984699,0.600384712,0.880019009
squats,0.727544367,0.534207642,0.601953566,0.5298208,0.72579062,0.442424625,0.596911728,0.441490352,0.705956161,0.33760199,0.618249476,0.335556149,0.682976961,0.552157223,0.630258381,0.550073862,0.70682174,0.725168288,0.610561371,0.728256583,0.716083527,0.869369805,0.600423872,0.88075304
squats,0.728006899,0.538785756,0.596922994,0.532614827,0.724473596,0.440830261,0.596833169,0.43784374,0.705830216,0.33174175,0.617281199,0.328315467,0.682800591,0.549741805,0.630156219,0.546794832,0.705046654,0.722782075,0.610982001,0.726986587,0.716168404,0.869015515,0.600502431,0.880767167
squats,0.728529572,0.540002286,0.594317436,0.53472811,0.723351061,0.436437726,0.596825063,0.435013443,0.705092013,0.32320103,0.616608083,0.321075022,0.682208061,0.543696284,0.62957257,0.54123199,0.703987658,0.721345007,0.6117993,0.725831926,0.71617341,0.86882478,0.600661099,0.881367147
squats,0.727779746,0.54397589,0.590772867,0.535444438,0.721659005,0.434834957,0.596249402,0.433459252,0.704539657,0.317543954,0.615790069,0.3155002,0.681691051,0.538278282,0.629195929,0.536970258,0.702650785,0.717180073,0.61283803,0.723329544,0.716177046,0.868881524,0.60066998,0.882041574
squats,0.727057338,0.54293561,0.590333343,0.534430742,0.720600426,0.433079928,0.596108079,0.429889321,0.703854561,0.313248634,0.615683615,0.309691966,0.681679904,0.535523713,0.629156172,0.534034193,0.701124489,0.71521914,0.613259494,0.722129643,0.716335535,0.868929625,0.600681007,0.88358891
squats,0.726187527,0.540719986,0.589538515,0.533555031,0.719010115,0.432442486,0.595930874,0.426925153,0.703779519,0.31228283,0.615604937,0.306568712,0.681336761,0.534299672,0.62892586,0.532100022,0.699843645,0.713247895,0.613885283,0.719437838,0.716330767,0.868924439,0.600699782,0.882021785
squats,0.725504279,0.539833128,0.589831233,0.533395171,0.717331827,0.432505131,0.595952809,0.425994724,0.703767359,0.309629738,0.615416825,0.303831458,0.681260288,0.532462716,0.628727317,0.529538035,0.699515939,0.712080836,0.614653409,0.717670441,0.716361701,0.868902028,0.600784123,0.881147027
squats,0.724921107,0.539427459,0.590197623,0.533339918,0.716145456,0.431710362,0.596048355,0.424006611,0.703777492,0.307828039,0.615423918,0.301814824,0.681261182,0.530763268,0.628657401,0.528019845,0.699085891,0.71139729,0.615030169,0.715240479,0.716399431,0.868946731,0.600793719,0.880558789
squats,0.72452724,0.539785802,0.590317667,0.533768952,0.715512872,0.430881768,0.596436799,0.424610436,0.703849196,0.305116117,0.615459085,0.302525938,0.681277156,0.528888106,0.628661573,0.526291907,0.698686421,0.711342335,0.61560899,0.715036988,0.716701925,0.868647277,0.600907266,0.882517517
squats,0.723369837,0.539293349,0.591043353,0.533886015,0.715059042,0.429967046,0.598985553,0.424464047,0.703903854,0.304319829,0.615433335,0.302845776,0.68136847,0.528456092,0.628643572,0.525809526,0.698326349,0.711395025,0.615972161,0.715368688,0.716998041,0.868657291,0.60089016,0.88540709
squats,0.722090423,0.538958549,0.590524435,0.534488499,0.71527046,0.429712564,0.600982964,0.425958395,0.704073012,0.304781824,0.615374565,0.304026186,0.681752324,0.529345691,0.628614485,0.526345074,0.698045313,0.711434305,0.615970969,0.715686917,0.717080295,0.868524432,0.600809753,0.885619402
squats,0.720197678,0.538725317,0.590641081,0.535308659,0.715283096,0.429488808,0.602064252,0.425670654,0.704208374,0.304465234,0.615400553,0.302901924,0.682036579,0.529218554,0.628581941,0.525795102,0.697826982,0.711163998,0.615981102,0.715297222,0.717078567,0.868424296,0.600982487,0.885551989
squats,0.719913185,0.538716674,0.591079712,0.536343575,0.715034127,0.429437786,0.603256583,0.426381737,0.704331458,0.304441124,0.615414083,0.303496212,0.682031095,0.529800296,0.62853229,0.52517736,0.697499931,0.711767495,0.61591512,0.715509415,0.717181802,0.870223224,0.600985169,0.88555038
squats,0.719891489,0.538979769,0.591261983,0.536176741,0.715121865,0.429619491,0.603919923,0.42643109,0.704405844,0.30411455,0.615431547,0.303543359,0.6820153,0.53043896,0.628507793,0.525403917,0.697164118,0.711854458,0.61587733,0.715635121,0.717312813,0.870410919,0.600985765,0.884743571
squats,0.719656229,0.541550875,0.591009855,0.536306262,0.715132415,0.430095732,0.603636742,0.426188469,0.704550624,0.304641455,0.615482509,0.303243369,0.68196559,0.5309062,0.628452957,0.525868058,0.697160661,0.711893559,0.615833342,0.715697944,0.717270792,0.870354414,0.600984812,0.884489238
squats,0.720292926,0.541133761,0.591035664,0.536383927,0.715569913,0.429376394,0.603302419,0.426224351,0.704552352,0.305121034,0.61550045,0.303624868,0.681995571,0.531241834,0.628491998,0.52625978,0.697268367,0.712012053,0.615801871,0.715598524,0.717217207,0.870228112,0.601107895,0.882564723
squats,0.721548438,0.538288474,0.590905428,0.534813404,0.71745044,0.428656518,0.601709664,0.424048722,0.704681456,0.305795223,0.615515947,0.303612918,0.682103872,0.531427562,0.628612399,0.526623666,0.697354615,0.711679757,0.615833998,0.715302467,0.717208326,0.870213032,0.60111171,0.882534146
squats,0.722387493,0.536068618,0.590701282,0.529065549,0.719605327,0.42762053,0.599184096,0.421948701,0.704705119,0.305855036,0.615442038,0.304070979,0.682307959,0.53158462,0.628978968,0.526980519,0.697429776,0.711733162,0.615817606,0.715327442,0.717208624,0.870442152,0.601135075,0.882604122
squats,0.722895801,0.531012297,0.591973186,0.523326337,0.722449183,0.426626831,0.596918941,0.421047211,0.704799891,0.306958646,0.615452588,0.304881424,0.682609677,0.531703711,0.629536211,0.527561903,0.698272586,0.711784899,0.61580205,0.715357184,0.717225313,0.870442271,0.601135552,0.882811248
squats,0.722877085,0.518898487,0.597210765,0.516080499,0.724928916,0.426157922,0.594593048,0.421297193,0.704800904,0.312351465,0.615371883,0.309853971,0.683052182,0.531835854,0.630051255,0.529063821,0.699479163,0.711783111,0.615788758,0.715170324,0.717288017,0.870251894,0.601094306,0.882362664
squats,0.722642899,0.506074071,0.604545176,0.505494833,0.726790428,0.426399946,0.592650771,0.422602475,0.704839826,0.319076329,0.615183949,0.31622684,0.683736205,0.534137368,0.630477309,0.532923341,0.701074719,0.712700427,0.615718663,0.71519047,0.717326403,0.870347679,0.60108912,0.880562365
squats,0.720308065,0.489545405,0.612047315,0.495549858,0.729688525,0.427533001,0.591496646,0.428159535,0.705103636,0.326378703,0.614924788,0.323489428,0.684377253,0.539045155,0.63067615,0.539091766,0.70229584,0.714450836,0.615531027,0.716778338,0.717347324,0.870463133,0.601162195,0.880280256
squats,0.716736257,0.479023844,0.615543187,0.483211607,0.732908964,0.436458141,0.590956628,0.436810493,0.70568794,0.333913416,0.615089834,0.331200093,0.684459031,0.544635355,0.630809546,0.542178452,0.703585446,0.717101991,0.614956319,0.718386471,0.717405379,0.870472729,0.601167381,0.881299019
squats,0.712139368,0.472505063,0.621308386,0.476103783,0.735172093,0.446471274,0.58963269,0.447170675,0.706070304,0.342774332,0.61514467,0.338944018,0.684227705,0.548393786,0.630481601,0.545331299,0.70448333,0.717051387,0.614514887,0.718883514,0.717442393,0.870328426,0.601181448,0.880086899
squats,0.705697,0.460486323,0.630018532,0.466539145,0.737478912,0.457797199,0.588080585,0.454789996,0.706452191,0.35068959,0.615846097,0.348008752,0.684117675,0.556335568,0.630039632,0.551285326,0.705798984,0.717445016,0.613610148,0.720400751,0.717433333,0.870210946,0.601166546,0.879544437
squats,0.698139191,0.452108204,0.638486326,0.462298632,0.737207115,0.466407567,0.58873719,0.467754573,0.707006872,0.360695064,0.617496252,0.358597845,0.683946729,0.560854971,0.62996769,0.557279885,0.706955254,0.719053447,0.612652421,0.723605931,0.717431366,0.870218754,0.600915611,0.880762935
squats,0.696215272,0.452486902,0.6428442,0.45936355,0.73721242,0.472450912,0.590078533,0.477474928,0.707824051,0.370536119,0.618968248,0.369792283,0.683957517,0.564324677,0.63034898,0.560830772,0.708259165,0.718969047,0.612399459,0.723516583,0.717213631,0.869497716,0.600932062,0.87741667
squats,0.695105433,0.449582666,0.647477806,0.458224654,0.736679733,0.47845006,0.592753291,0.482719421,0.70792681,0.381538332,0.62000072,0.380381763,0.684004605,0.570818663,0.63070941,0.566526115,0.710365415,0.721304238,0.611862719,0.724745452,0.717187643,0.870444119,0.600926459,0.877497077
squats,0.690756142,0.442505121,0.651483119,0.455580294,0.736759782,0.484439552,0.594001114,0.487204045,0.70758158,0.391392171,0.622499287,0.389750391,0.684025109,0.576241076,0.631238401,0.572505295,0.711448908,0.723278701,0.611481547,0.725761473,0.71718967,0.869926989,0.600926995,0.877646983
squats,0.688712537,0.444064796,0.654356122,0.456237555,0.737032294,0.492841661,0.595405281,0.493036687,0.7075665,0.400358915,0.623410165,0.398996741,0.684131026,0.583598435,0.631409764,0.579084158,0.712610245,0.724455357,0.611258507,0.727536321,0.717179418,0.868995488,0.600996792,0.877310753
squats,0.688420057,0.448343128,0.654936016,0.457713008,0.737743914,0.501219332,0.596957266,0.49683398,0.707582235,0.412293315,0.6251688,0.406461179,0.684144914,0.591406763,0.631719053,0.58625406,0.713693202,0.726902962,0.610885441,0.72912854,0.716898084,0.869182467,0.601006389,0.877401114
squats,0.688390076,0.451366186,0.656022727,0.460154682,0.738513052,0.507690728,0.598374248,0.503265023,0.707622588,0.422205418,0.626637101,0.416619539,0.684056461,0.595256627,0.631852984,0.59027046,0.714117289,0.726481259,0.610865831,0.729943693,0.716630936,0.870997965,0.600997269,0.878438532
squats,0.687693477,0.452886701,0.658281446,0.461503863,0.738900781,0.514789164,0.599685907,0.510185122,0.7076177,0.431070566,0.626571894,0.426481694,0.684068561,0.599696755,0.632434487,0.595866084,0.714739442,0.726136982,0.610888183,0.730497003,0.716315985,0.871020317,0.601014018,0.878642976
squats,0.68831265,0.456446171,0.659007132,0.464402884,0.739014924,0.520515621,0.600709796,0.516041458,0.707484245,0.439800084,0.626672685,0.433997303,0.684057117,0.605353296,0.632826149,0.601164162,0.71514076,0.725979149,0.610941947,0.731792092,0.716165304,0.871134877,0.601262987,0.878658831
squats,0.6878075,0.46129784,0.660270333,0.469966978,0.739639699,0.524973333,0.601546407,0.522096694,0.707297325,0.445989072,0.626857102,0.442034274,0.684049785,0.608643115,0.633090019,0.60510236,0.715820372,0.725844264,0.610960364,0.7331388,0.716133714,0.870460272,0.601347566,0.87994802
squats,0.687597394,0.469297975,0.661548972,0.474196881,0.740213931,0.530589521,0.60185492,0.526305437,0.707264304,0.454443216,0.626810014,0.448697925,0.683849514,0.615576684,0.633113265,0.612466633,0.71613729,0.727805555,0.610990226,0.735593557,0.71609205,0.871852577,0.601312518,0.880478561
squats,0.687245429,0.474275321,0.660660148,0.480574667,0.74050355,0.533726573,0.601965785,0.53272295,0.707232296,0.457308054,0.627255559,0.45334664,0.683550417,0.618039846,0.633184731,0.613793015,0.716006696,0.727612615,0.611359775,0.735074162,0.716006219,0.87161386,0.601427257,0.880514383
squats,0.68705982,0.47990039,0.660705149,0.4871898,0.740450442,0.538569987,0.602268457,0.538313031,0.707246184,0.465316921,0.627922416,0.460530013,0.68353492,0.622621238,0.633360445,0.6182639,0.716091931,0.728576303,0.61141175,0.735749841,0.715894878,0.871609628,0.601557493,0.881256044
squats,0.687410355,0.483750194,0.660827518,0.492953211,0.740554869,0.543958962,0.602376819,0.544857502,0.707514763,0.468794376,0.628826499,0.464890242,0.683405459,0.626759648,0.633385718,0.621736288,0.716059506,0.729371965,0.611454606,0.736792386,0.715594709,0.871822774,0.602055371,0.881469727
squats,0.688459218,0.486917228,0.66135776,0.496600747,0.740897298,0.546356738,0.602371037,0.550213218,0.707555532,0.473353148,0.629076958,0.469761491,0.68314451,0.62908113,0.633462787,0.624351025,0.715997458,0.729498923,0.611748457,0.736447871,0.715553284,0.871379852,0.602157176,0.881110728
squats,0.688955963,0.488420099,0.660900474,0.499888837,0.741399348,0.549783289,0.602298737,0.55269897,0.707976758,0.476167738,0.629500389,0.472337782,0.682673275,0.632172704,0.63327682,0.626873016,0.716144025,0.729872167,0.611821055,0.73682034,0.715555012,0.871280134,0.602230608,0.881037056
squats,0.689519525,0.491197497,0.660706282,0.502271533,0.741717219,0.552453637,0.602098465,0.556516588,0.708473086,0.477847636,0.629648268,0.474045068,0.682395637,0.633032262,0.633224905,0.628302991,0.716466367,0.72975558,0.611812472,0.737436175,0.71547991,0.871195018,0.602236211,0.881091833
squats,0.690149367,0.492935568,0.660953164,0.50494945,0.741986513,0.554084957,0.601996779,0.558187366,0.709053218,0.47964552,0.629676759,0.474789888,0.682345688,0.633774281,0.633239865,0.629052818,0.716509461,0.729678869,0.611757517,0.738521516,0.715344131,0.871162951,0.602534592,0.881281257
squats,0.690440893,0.493270636,0.660880327,0.505941153,0.74196887,0.551590621,0.601202726,0.559650421,0.709044516,0.479338974,0.629576564,0.476999342,0.682340324,0.633036613,0.633265913,0.629671633,0.71654582,0.729659975,0.611645818,0.738513947,0.715257049,0.870945811,0.602859378,0.881277382
squats,0.690591991,0.493935943,0.66071862,0.506079137,0.74211973,0.548943043,0.600522935,0.556485713,0.70903343,0.475855052,0.629553914,0.472353369,0.682329476,0.631509483,0.633178711,0.627949953,0.716522932,0.729968607,0.611433089,0.738424659,0.715218246,0.87085551,0.602853954,0.881594479
squats,0.689693153,0.492576838,0.660598993,0.504025936,0.742104709,0.547019064,0.600439072,0.553651333,0.708727181,0.473624289,0.629509211,0.469807059,0.682290792,0.630700827,0.633062422,0.62716347,0.716149449,0.729919553,0.611320436,0.73831749,0.715173602,0.870848835,0.602868438,0.881603718
squats,0.689857841,0.491716743,0.659958005,0.502281427,0.741922021,0.540550888,0.600425303,0.548325598,0.708690464,0.465548754,0.629464686,0.465581834,0.682171226,0.623935938,0.63293463,0.619673729,0.715574801,0.729830027,0.61128813,0.738182247,0.715174317,0.87086761,0.602867067,0.881604791
squats,0.689306557,0.488710761,0.658401191,0.497388035,0.741899669,0.531729341,0.600391567,0.539526761,0.708415866,0.453077197,0.629078686,0.455478221,0.68220222,0.613523841,0.6329301,0.610361576,0.714485049,0.728943408,0.611148834,0.738112032,0.714978635,0.870206892,0.602643311,0.882106364
squats,0.689759672,0.488566071,0.654405594,0.495267808,0.741917908,0.522874832,0.600376248,0.527629435,0.708411753,0.440345496,0.627913475,0.439317107,0.682251275,0.604266763,0.63263458,0.599767745,0.713791788,0.728937149,0.611145973,0.735396206,0.71496582,0.87019074,0.602428257,0.882265329
squats,0.691165626,0.489741862,0.650049746,0.495216131,0.741738915,0.512938917,0.599732459,0.518663526,0.708461225,0.426460952,0.62639153,0.424744189,0.682300448,0.592418134,0.632144153,0.588773429,0.712873757,0.726991594,0.610858977,0.733922482,0.714901924,0.870228767,0.602383435,0.882151306
squats,0.697737336,0.490643412,0.645684958,0.495990455,0.741629362,0.500931084,0.59938693,0.507695317,0.708581746,0.411532193,0.625944138,0.411281645,0.682313323,0.586380899,0.631629348,0.581611872,0.712546885,0.726871848,0.610954106,0.731502533,0.71497494,0.870106578,0.601994693,0.881620347
squats,0.705133438,0.492977738,0.636166394,0.49657622,0.741013944,0.488176018,0.599393606,0.492759436,0.708648086,0.39702031,0.625392973,0.396908373,0.682453811,0.580981612,0.631545961,0.576614976,0.711970627,0.726456463,0.610930562,0.731674075,0.715007722,0.870104373,0.601984262,0.881456375
squats,0.709871113,0.495533139,0.629619002,0.501036465,0.737741649,0.472192347,0.60046804,0.474817187,0.709038973,0.381550342,0.624979675,0.382547051,0.683102548,0.571753919,0.631539643,0.566638231,0.710939825,0.726166546,0.611401677,0.729397833,0.715033472,0.870250702,0.601887524,0.881691158
squats,0.713904917,0.503947973,0.624372065,0.50849694,0.733071983,0.463906467,0.600948155,0.46450904,0.709703982,0.370388329,0.623566389,0.370861143,0.683675766,0.563859701,0.63153404,0.559352338,0.709843338,0.724678874,0.612357438,0.727249563,0.71499908,0.869408011,0.601960421,0.881654203
squats,0.718205035,0.508554101,0.620390654,0.512458026,0.728138924,0.451089472,0.603293717,0.450708449,0.709809422,0.359395146,0.623159409,0.356464684,0.684653401,0.559239864,0.631711662,0.555599868,0.709281623,0.723108232,0.613022804,0.725853741,0.714960158,0.870772243,0.602073371,0.88116461
squats,0.725804865,0.512240767,0.61593616,0.515112817,0.726412594,0.440909773,0.604595959,0.443466455,0.709624052,0.346310705,0.622416139,0.344423831,0.685525835,0.553815663,0.631755233,0.550226212,0.708550513,0.722853482,0.613221586,0.725219905,0.714907289,0.870842993,0.602073014,0.880520225
squats,0.729090393,0.514472604,0.611971855,0.517702281,0.725846529,0.432601362,0.605787635,0.435688704,0.708729029,0.335167617,0.620680273,0.33577013,0.686519325,0.549014628,0.632011056,0.545140326,0.707191765,0.721973419,0.613616705,0.723819613,0.714883447,0.870926499,0.601881325,0.88057977
squats,0.730635881,0.516822398,0.608426213,0.52028662,0.724602401,0.428531319,0.605793595,0.430018604,0.708043158,0.327092171,0.620081365,0.326107621,0.686388254,0.544852138,0.631952286,0.541868687,0.705584824,0.719594419,0.614394188,0.722389519,0.714922965,0.870924771,0.601956248,0.880672455
squats,0.732422471,0.522795618,0.604557872,0.521977901,0.724932313,0.428920001,0.605539262,0.427033961,0.70788461,0.322277457,0.619885802,0.318680823,0.686312556,0.541231871,0.63190186,0.53877902,0.70401299,0.717520356,0.615106761,0.721147418,0.715056062,0.870444238,0.60211426,0.880821645
squats,0.732855082,0.525619984,0.599775136,0.524628878,0.72481662,0.427502602,0.605372667,0.425206542,0.70789808,0.317886591,0.619766235,0.313182116,0.686259627,0.539137125,0.631604314,0.535986781,0.703393877,0.716962814,0.615819633,0.720670402,0.715329349,0.870250165,0.602112651,0.881596029
squats,0.732868969,0.528229177,0.597301066,0.526013732,0.724746943,0.426147282,0.605266988,0.425632864,0.707839072,0.31363818,0.619284213,0.309469223,0.68576932,0.535133243,0.631147206,0.532211304,0.702353895,0.714729965,0.616063356,0.71902436,0.715347826,0.869885564,0.602141321,0.881679177
